DISTRICT,YEAR,avg_temp,avg_max_temp,temp_range_stddev,avg_humidity,avg_wind,annual_precip,precip_zscore,avg_temp_lag1,annual_precip_lag1,heatwave_days_lag1,prediction
dhading,2045,16.80951576727799,21.63193840137713,2.816785632663811,65.03807429945587,3.0984916611133606,1328.3948616064022,1.5579047449056944,16.848933249389578,1328.3009911683353,21.24224259775171,4.277998078646966
dhading,2046,16.91666302076787,21.586817421043925,3.0777075608102313,64.95842725445908,3.1705266198689652,1328.2317369190755,1.6828237189470512,16.881660310053444,1328.2990807780932,21.25638592685038,4.213210730266049
dhading,2047,16.83173454288144,21.660920938092993,3.1197181643035408,64.99010901330483,3.2103512315858707,1328.2150181720635,1.7089643203834342,16.95945724850599,1328.4018148158768,21.134677202801544,4.249281133267553
dhading,2048,16.76039666688899,21.657472401378747,3.0216793385870897,64.9382123425236,3.0196085731472717,1328.2401561876936,1.7510898177441367,16.85899759980439,1328.1812568723954,21.143052652436804,4.213210730266049
dhading,2049,16.98345990427658,21.695575415209618,3.129828424532453,64.8490833342611,2.980852964292089,1328.2023572840292,1.635964130089846,16.688960914559498,1328.1206660448972,21.2084758501946,4.31406848164847
dhading,2050,16.943454401215693,21.57705651202418,2.964813127144073,64.75144779215847,2.8444424302532334,1328.1515903605903,1.587799928108455,16.84365714251898,1328.3032419156484,21.074951169031802,4.277998078646966
dhankuta,2020,15.523475109168341,20.332385458460486,2.5993906838791823,69.52835347978754,2.187751918505967,1178.3800949973186,1.2506037814582043,15.200629689615363,1178.579939047139,-0.12742634070704276,-0.22022155723170656
dhankuta,2021,15.677502515693334,20.141408033702756,2.6009088554144335,69.51032285395414,2.1392269949459553,1178.3786142071751,1.1425266012345834,15.670838847852313,1178.4720546032897,21.174250580583767,1.2931952738098471
dhankuta,2022,15.775994605778534,20.13272072294264,2.6248969292885547,69.56350841465014,2.065870960412688,1178.4742061163904,1.124703669353229,15.900868781173052,1178.3020512578494,21.052658117046917,1.2438748699957896
dhankuta,2023,15.979666534248357,20.146854447166508,2.687241463913964,69.63712967370371,1.81405296920902,1178.3576608559652,1.0851917795693595,15.705903717909427,1178.3208101996715,21.114459173106795,1.2438748699957896
dhankuta,2024,16.031754400460393,20.109094784652097,2.7329319114310535,69.59590335077013,1.8341965248071794,1178.3730550110588,0.9967051919781467,16.03674595251356,1178.5499513450518,21.149329013750766,1.2438748699957896
dhankuta,2025,16.033319069624785,20.169671451408384,2.75748433822585,69.57055359218498,1.7092001217914126,1178.471010016498,0.9631858942460496,16.042847362088022,1178.3042020384312,21.063299501976836,1.2438748699957896
dhankuta,2026,16.038571542680675,20.092723598599054,2.8720295050257945,69.5527160734544,1.7871374686524055,1178.3881921128982,0.8404740642244223,15.956656168225642,1178.371859514737,21.11695845205755,1.2438748699957896
dhankuta,2027,16.00212012444693,20.04524890330174,2.8342661198615198,69.66239366600658,1.8305824877446126,1178.3951327536347,0.6946799398493773,16.015904589665187,1178.525350618641,21.054745943584518,1.2438748699957896
dhankuta,2028,16.097527224109523,19.93075165569164,2.71294541334628,69.55159384045491,1.9721074955778242,1178.3676979285556,0.8110149825790581,16.223464471871765,1178.4499796446728,21.263222831481198,1.2438748699957896
dhankuta,2029,16.1142913829901,19.993799027532283,2.7189889597688732,69.57122218201323,1.8584341986396151,1178.412324885622,0.7432530502979836,16.05776613066868,1178.356034933485,21.19126407339761,1.2438748699957896
dhankuta,2030,15.944138434217262,19.959926118795778,2.5955487717946433,69.73491051944012,1.7755701166671947,1178.2762598063553,0.8237454055739624,16.257480731031404,1178.4404270803484,21.052483452842015,1.2438748699957896
dhankuta,2031,15.794653739387817,20.0526247690337,2.443207369475992,69.64309591091043,1.7379497329561868,1178.3055020319086,0.9320911610793408,15.940845573615755,1178.2926676059155,21.125333023810995,1.2438748699957896
dhankuta,2032,15.745570570862434,20.0959959186644,2.396186245831225,69.64182373320537,1.6368594988947807,1178.3026560419494,0.8963003076283089,15.953993560580034,1178.2059630754027,21.097433843617218,1.2438748699957896
dhankuta,2033,15.76577693033008,20.057965525170097,2.4926598166168845,69.69494303927799,1.5140546309826437,1178.2544260176794,0.870332122454633,15.780402896026292,1178.2655966718783,21.32140956535482,1.2438748699957896
dhankuta,2034,15.819780654383273,20.041803491405695,2.636465473177081,69.85383511566731,1.5317291787188991,1178.1712295776363,0.7864502261305913,15.83378859636906,1178.2003094385436,21.12701222135297,1.2438748699957896
dhankuta,2035,15.81559768786291,20.415760428058668,2.742764100976987,69.9159671895821,1.5679768023347,1178.2278386827606,0.5504045729094308,15.768547771248594,1178.084293081092,21.3624821035611,1.2438748699957896
dhankuta,2036,15.880450874340777,20.303356911412514,2.745875923923487,69.8483231512831,1.4548058336966287,1178.3781974985184,0.5880748430833201,15.681308117634725,1178.2445803335493,21.13153573294975,1.2438748699957896
dhankuta,2037,16.004349890634472,20.353007532238188,2.7468215222076737,69.786627390703,1.3624981472946598,1178.440633334713,0.6021750391860796,15.766764839856585,1178.4720998694845,20.996915832639925,1.2438748699957896
dhankuta,2038,15.901477104205508,20.270861588253226,2.715856513478499,69.8269550642032,1.4605842780103244,1178.2406319035051,0.5436182869617298,16.094831888019417,1178.3876663355913,21.302027202839625,1.2438748699957896
dhankuta,2039,15.807765522154481,20.354250252779185,2.8617305781752873,69.67125621188552,1.3543545412942162,1178.209062737118,0.6038004156342136,15.821099390382388,1178.5376247802396,20.96499825603265,1.2438748699957896
dhankuta,2040,15.789051461813543,20.237565511796756,2.6357382321932987,69.63417585852488,1.3279557411337715,1178.2210988113611,0.6844379632314828,15.694838863354942,1178.171643168003,21.00581587239055,1.2438748699957896
dhankuta,2041,15.592503069442337,20.268491884039552,2.770227716150392,69.60424956974104,1.2408039235547919,1178.2443184491453,0.7918404545936859,15.873792674562269,1178.1503814488942,21.201869710465324,1.2438748699957896
dhankuta,2042,15.65482161209501,20.405342155810736,2.849851267236337,69.51199869409346,1.2736818036832152,1178.3044316976984,0.7980218566004185,15.422977911713735,1178.218857085988,21.22507425597525,1.2438748699957896
dhankuta,2043,15.714340484505318,20.302534071737757,2.93692945249987,69.49783376784673,1.3794696179351147,1178.531614570142,0.810255120633338,15.576335739288782,1178.234161653569,21.209403501970332,1.2438748699957896
dhankuta,2044,15.62443216462264,20.191575242137166,2.912107566489101,69.37624539068469,1.272777672273726,1178.5561994141722,0.9328470385172315,15.633366122195543,1178.5249606544426,21.131372589465037,1.2438748699957896
dhankuta,2045,15.695729583415556,20.22927370197357,2.8833677177295463,69.2750569110927,1.2491420484304163,1178.6212110701363,0.9811527329070039,15.570195857417735,1178.513175972614,21.220132346209976,1.2438748699957896
dhankuta,2046,15.730969305262713,20.447338447065565,2.9857996918749414,69.31990798986867,1.3106814044755086,1178.6247209949554,0.8221322945673945,15.63670734165174,1178.5568803389094,21.13881044979738,1.2438748699957896
dhankuta,2047,15.658289335092393,20.446259522362965,2.905116795568283,69.50073811533402,1.3706021172275178,1178.589539584173,0.8399896532056864,15.778219013282952,1178.5860896226382,21.328568955017637,1.2438748699957896
dhankuta,2048,15.66343417863428,20.53939072238324,2.9591517567088697,69.46208423807788,1.464336758836995,1178.7073689776428,0.8637379447085086,15.7210018804458,1178.4627573075431,21.208930757173718,1.2438748699957896
dhankuta,2049,15.510955980212737,20.68956493599382,2.985780850078444,69.56524638212566,1.5617894371224375,1178.6174259903057,1.0641426895703088,15.732365437090166,1178.81206974884,21.15845381834665,1.2438748699957896
dhankuta,2050,15.521136868656484,20.640059155805673,3.015177565166117,69.61832739957443,1.5951723632596657,1178.8656165725429,1.1639642815573812,15.507314402572444,1178.6566038317405,21.198838044848127,1.2438748699957896
dhanusa,2020,25.33393481564712,31.342730033320247,3.757991541557798,57.06600228604348,2.800780380903277,1102.6974034391008,0.38035177923828556,25.238506019947557,1102.6349768549128,98.9703462059719,91.52861391741666
dhanusa,2021,25.35072692668813,31.48476499126682,3.6354404630032136,56.9566774358956,2.8692706844104854,1102.7785090315538,0.41267593458784013,25.325331369074796,1102.6699880997396,21.16673134585027,77.9947048690216
dhanusa,2022,25.37797220437966,31.623067943087154,3.6436749206057977,57.09000990748864,2.7920310455776254,1102.864760042472,0.38739621808862196,25.319596279964173,1102.6822116225794,21.202343513520876,79.17593381290669
dhanusa,2023,25.43501219487189,31.693977296697284,3.684764551488973,57.07431884201227,2.5390701879873117,1102.8609041477462,0.2293759596428971,25.4252233319061,1102.8683302223901,21.263346236796682,80.80710651627179
dhanusa,2024,25.447658358282307,31.609539892088083,3.5743233223920674,56.9340816773204,2.5512046188659467,1102.7938793156243,0.15056230676130858,25.464733327609938,1102.821045186935,21.43991443816996,75.49374580592846
dhanusa,2025,25.602926541522287,31.71755157113488,3.479091117185365,56.92755786608795,2.4467789695979216,1102.8605972755986,0.129056929316441,25.39773660926891,1102.8047314856806,21.067389550255754,81.08284434277743
dhanusa,2026,25.763213173274256,31.65252901748561,3.546381522205201,56.84539132748535,2.5037064892551344,1102.8638498193266,0.113821415068825,25.69258281545238,1102.8664024332056,21.214525191228365,75.51483078877209
dhanusa,2027,25.604187086064673,31.658437551842585,3.5410476544727167,57.049515478677954,2.5229135169602097,1102.8913541784336,-0.025878937166124064,25.652833765245123,1102.915123790944,21.08198647939025,74.03073013706477
dhanusa,2028,25.69630426643072,31.832690822967006,3.6130105199786358,57.01944937251351,2.436017889991147,1102.930914032278,0.04263398956116819,25.43695879437443,1102.80184021574,21.10952056551577,79.47535562640604
dhanusa,2029,25.45093275329725,31.819022593632585,3.699421331649935,56.79728423462869,2.4955278702053647,1102.7770271927761,0.274168797356181,25.693672639649822,1102.822891259705,21.058317987240113,82.04072453385622
dhanusa,2030,25.426944210751703,31.917297702488174,3.536720076896115,56.889017138469555,2.531986542519545,1102.8942052424325,0.28365854724640244,25.48242190235224,1102.691820871,21.329360125349055,82.73144542493047
dhanusa,2031,25.388559509246274,32.11961501737214,3.553606325595215,56.919629132658685,2.5563081524063143,1102.9322583226328,0.2948093248750803,25.447925232573702,1102.9650529721396,21.16302637041814,87.09877299396061
dhanusa,2032,25.497312801056918,31.943872566731244,3.440593435928854,56.85308820312602,2.5084111909899454,1102.9809458660595,0.23785442126395054,25.397446521547426,1102.7535406500645,21.179037078467886,82.32247984144152
dhanusa,2033,25.42606861563474,31.996509019835,3.3646448669629696,56.913636658535154,2.5181537348440064,1102.8426643369519,0.2869292957318999,25.473674666979527,1103.0571369805846,21.218914634622642,83.71619730279758
dhanusa,2034,25.502687349706566,32.052818769648844,3.3342032002483672,56.89587443675488,2.388016586955628,1102.970260487396,0.2722831384433427,25.30299132496625,1102.9988303965306,21.2925071321361,83.49570139080986
dhanusa,2035,25.538676092312212,31.983896041517067,3.334115582134837,56.85420949254418,2.407054727958386,1102.9184374802342,0.22376586803939902,25.40537897173464,1102.788789637106,21.316145914115232,82.0399996525123
dhanusa,2036,25.625923044576044,31.97208814341987,3.2136408966929375,56.933473545980924,2.4753928395040994,1102.9967497752987,0.2573838759383986,25.60476867979762,1102.9339101485373,21.16568906662186,83.79172204360833
dhanusa,2037,25.48394510005076,32.03754233713474,3.325758573611287,56.98071040780441,2.607808186180442,1102.8790755618645,0.3473355504646698,25.702540117027276,1102.892056135976,21.271277448627302,83.7380474925122
dhanusa,2038,25.498823750931717,32.07279750889392,3.358157162235337,56.93547350291479,2.6827975490139235,1102.8526306801919,0.2577457927027145,25.298603887267433,1102.980612472192,21.128319389664295,82.49432082355248
dhanusa,2039,25.497526956590775,32.05680528448001,3.3875286048900826,56.90726558809778,2.647368080597366,1102.9710131936772,0.17801970383906932,25.25756284896998,1102.7754675329334,21.290405774472305,81.7071115997831
dhanusa,2040,25.515400755816554,32.01598961008437,3.5033557190537365,56.869108557939796,2.703849215724167,1103.046296145621,0.19830474510749996,25.56430717869289,1102.8104773044033,21.15114025908035,82.62838168285083
dhanusa,2041,25.453707017020577,31.959426739896305,3.5490534200330774,57.04558752312099,2.6381691203925794,1103.0660463253614,0.1774798063614763,25.44059761212769,1103.0425007883073,21.11053088818396,82.19909177677745
dhanusa,2042,25.4779157792067,32.06597615542269,3.509012325294734,56.97445863894512,2.7434660835154476,1103.0259136661361,0.09033793211580343,25.22822316338215,1103.0743406366694,21.122428931296827,81.02089296647944
dhanusa,2043,25.527698050633877,32.04834190155248,3.5851892128037797,57.04475408073576,2.848294976885843,1103.1854844585257,0.054157859455691994,25.58735499738052,1103.0349194774988,21.104857677186125,81.02089296647944
dhanusa,2044,25.450154580145348,32.11432862869465,3.620823282837992,57.08561847126413,2.900060319213144,1103.2937553038175,1.4179506684065812e-05,25.471356281122578,1103.103650352481,21.137217558744627,81.02089296647944
dhanusa,2045,25.379596004501465,32.30298227623063,3.647304673703761,57.00285239213113,3.0866517783234535,1103.238485876317,0.06645509093059168,25.39920753452746,1103.1118242333725,21.00527971856468,89.4074332438913
dhanusa,2046,25.28835238542187,32.55802084251516,3.5521876786261717,56.87148693047982,2.9780240372501128,1103.2577936350167,0.09218061617075297,25.179897405240055,1103.2556787524832,21.128410285012503,90.17936374111508
dhanusa,2047,25.213402959831043,32.707642305199556,3.5104103114658494,56.92660482979913,3.110502801954912,1103.3583884921786,-0.0218583253334087,25.46805017298596,1103.3005344411347,21.268041995371874,90.17936374111508
dhanusa,2048,25.305599348844236,32.683058649878,3.5399514907835097,56.743006045064675,3.208176134796343,1103.1489206890221,-0.009920214001470752,25.276558158307292,1103.2818722594461,21.11852903592812,95.73442279595126
dhanusa,2049,25.172776036104565,32.779432470727194,3.396001154435809,56.60569174842089,3.115142569698976,1103.1789158151134,0.08975602142412985,25.35240167445373,1103.2418716361751,21.147666741211477,90.30275180577915
dhanusa,2050,25.353456925409862,32.691097748035205,3.3208975839417647,56.50071068040279,3.0456394462358953,1103.1880539299366,0.07091291820494623,25.262470703322,1103.3622152043722,21.14677088736084,93.07234945126712
dolkha,2020,7.617630011104531,12.890001466629071,2.67031836722969,69.62590299958462,2.539086074842681,861.4801616936256,0.9785728765268824,7.791065650108132,861.41560655801,-0.008751942975194646,-0.010900189232095313
dolkha,2021,7.609701131175871,13.001115538876773,2.803555287483128,69.77653434344936,2.7120407940961138,861.4905479267354,1.0902873639167772,7.542028424931939,861.493563764968,21.312226009439936,2.11852504646248
dolkha,2022,7.726421930912045,13.065069734304558,2.8158785785189706,69.82757291129624,2.7241012351741114,861.6114664052295,1.1261866812321062,7.489134358630231,861.5581910694285,21.247682953959497,2.11852504646248
dolkha,2023,7.710981921390038,12.99744937605267,2.68115842226083,69.79253102744819,2.6801515559580524,861.4878166671051,1.0824360197867557,7.72624415063675,861.7088057782629,21.17643069016272,2.11852504646248
dolkha,2024,7.77337489075808,13.115317364080004,2.657715285485277,69.58152039284118,2.5693533864495883,861.4919839066328,1.0992360870635305,7.673099024905261,861.4966662151045,21.051956231900633,2.0798844750579115
dolkha,2025,7.6448925785219775,13.195889069030837,2.5495455227102117,69.34110343473432,2.633920638824627,861.6517600636787,0.971407588518083,7.9186674936547465,861.3936439677808,21.09260943087636,2.0798844750579115
dolkha,2026,7.529998802292954,13.161839034139746,2.4032097780444674,69.3575287792061,2.6184421558525166,861.7308253038343,0.9072762960027865,7.690118596628254,861.8212780164729,21.087826600737273,2.0798844750579115
dolkha,2027,7.4772519563268,13.15136647768743,2.5114639709945807,69.3666516518242,2.852104845083388,861.8652678578477,0.7976070233695873,7.505741544569213,861.6266675548173,21.20006914411971,2.11852504646248
dolkha,2028,7.49525277663084,13.046601061141562,2.578965070395059,69.47084458594199,3.08738092978356,861.9017484574097,0.7632930735220265,7.474259457130625,861.7742123829571,21.138319752479333,2.11852504646248
dolkha,2029,7.435165996940116,13.155015532820434,2.7287348852070337,69.43417265304569,3.029181140422934,861.9694212273944,0.7690123310219914,7.557791579619101,861.9234900312383,21.060267611212492,2.11852504646248
dolkha,2030,7.490817800604824,13.087593892894912,2.551366656279049,69.39663180933069,3.045841160018746,861.8923111931833,0.8927279886884336,7.394642120747515,861.9870481288207,21.16795358923088,2.11852504646248
dolkha,2031,7.70342596361412,13.160969453215662,2.5496276240279387,69.45618255599595,3.2305892636198053,861.8547598753357,0.8140900033190517,7.438803408691429,862.1942835989211,21.256551467428203,2.11852504646248
dolkha,2032,7.62339457153115,13.249284605620169,2.502999576863292,69.4899838570046,3.225654202297414,862.0170915373571,0.9318465510933294,7.748453118868336,861.9538400954245,21.039377573654892,2.11852504646248
dolkha,2033,7.451793291477765,13.204343979107346,2.3479884960405055,69.42842946403874,3.175027423720407,862.0255051869042,0.8807020214077372,7.627696132623193,862.0411960431376,21.18090095264442,2.11852504646248
dolkha,2034,7.494727403602727,13.171695957876839,2.2094315122868227,69.52504641285017,3.1022146341125056,861.8888635864998,1.0767567898763393,7.402801795416818,862.0306469029932,21.207109942985305,2.11852504646248
dolkha,2035,7.542525825761257,13.082394942634275,2.1558375589832166,69.57150122921679,3.1543025470777653,862.0584800036081,1.108522695588162,7.587153701613386,861.98383126016,21.107060229738106,2.11852504646248
dolkha,2036,7.537634694095408,13.068741814627325,1.9597067264387862,69.59912863955883,3.334992360691282,862.1001469561128,1.1535158055073653,7.6352968549221165,862.1052677185174,21.208351447730426,2.11852504646248
dolkha,2037,7.576925650799145,13.113455805992018,2.1090478215357966,69.61848673686885,3.3878829290757837,862.2128305550823,1.2896337123168182,7.600690362663088,862.2326059897939,21.19092205175163,2.11852504646248
dolkha,2038,7.459157821514381,12.897758174063533,2.119343454902524,69.57941738255997,3.2355444218698106,862.2109341037353,1.1674696822899637,7.464876184745388,862.3661022594792,21.200652014594173,2.11852504646248
dolkha,2039,7.324403757889318,12.735493965509301,2.2913421491239925,69.60644537134552,3.190026667985175,862.126164836607,1.1599205088289475,7.300020025448746,862.3780925919351,21.033959876024596,2.11852504646248
dolkha,2040,7.435442360424365,12.799613281376915,2.318541125734469,69.59877698891809,3.113267331398209,862.1160898222438,1.1249188474906646,7.608425625474165,862.1557173935556,21.21498671630281,2.11852504646248
dolkha,2041,7.411762384577319,12.947673263863843,2.3541049904061784,69.47337313546126,2.8866541691838954,862.5104959609664,0.9152477921009411,7.242752490997159,862.3199494165244,21.214748555917012,2.11852504646248
dolkha,2042,7.36960146704433,12.907598223192284,2.265257815925481,69.38504191135765,2.9230786299895968,862.6340069625578,0.926668626626612,7.322345299690715,862.3752939545927,21.163377339716224,2.11852504646248
dolkha,2043,7.425549004958671,12.769628372770114,2.192507036508729,69.13459952104233,3.024659829725191,862.461994350262,1.0896208566318146,7.404777697096298,862.6590215825546,21.164090231000632,2.11852504646248
dolkha,2044,7.664645383518908,12.72747317272073,2.206427064547713,68.9751190853658,2.8168623976825664,862.4686682570205,1.0857798119372044,7.608612501230693,862.629807694681,21.224915642623703,2.11852504646248
dolkha,2045,7.805184372507174,12.92419509554017,2.31694939232123,68.89184109234658,2.832901751108147,862.4040273054358,0.9256067584955172,7.71215384044295,862.5011418128744,21.08564425934909,2.11852504646248
dolkha,2046,7.788435928621703,12.963444140467272,2.299371889875214,68.8978271433253,2.6347527642855737,862.2789699680121,0.9637826407074286,7.684672094208102,862.5232205706806,21.26706036742034,2.0798844750579115
dolkha,2047,7.835754262335939,12.903138357558081,2.3838856081737485,68.77592087960015,2.7094423320625842,862.4368926617806,0.9566289782506654,7.764456746130856,862.5451856757924,21.25732768459637,2.11852504646248
dolkha,2048,7.9127293903233396,12.935017880859089,2.2765027305825676,68.6583354701067,2.5869094149026943,862.3738708998068,1.0689689070753796,7.986412577571056,862.3640053945821,21.285196618065335,2.0798844750579115
dolkha,2049,7.860948451890603,12.949287068781066,2.2328391758262276,68.66287333191507,2.6433965347910795,862.5008515773143,1.1347070755554531,7.8813626943880495,862.2824379966887,21.186271074878842,2.0798844750579115
dolkha,2050,7.797589051194576,12.932420187784004,2.1393540619166065,68.65900524389313,2.6898954199874723,862.3191794551238,1.2718468499385538,7.849213409403256,862.6146430528515,21.2286530043643,2.11852504646248
dolpa,2020,0.5585093140580772,6.063964601512569,3.3074045492191178,73.01239069182361,2.6167337802227943,1060.2855085109143,1.130910507190527,0.449166318084643,1060.2534837918188,-0.004143775930566993,0.5199995980748707
dolpa,2021,0.4058664203419362,6.115013215631902,3.432273063933752,72.89821949202296,2.522486891171073,1060.2550772826403,0.9738321707819574,0.5855610305346961,1060.2606511351512,21.134903344305407,3.5481886569248924
dolpa,2022,0.3498037240326722,6.016527102339474,3.3474102379373583,72.86688562293817,2.6735553014186677,1060.1807297443788,0.8207542452381942,0.3751041144666221,1060.2042712382374,21.19546321873383,2.6494248337694475
dolpa,2023,0.3495564382467175,6.00528464054138,3.302881230967183,72.85472439740568,2.7094013105296955,1060.1590295984695,0.8827288377705171,0.3985859815394728,1060.2199487067292,21.21092191200575,2.6494248337694475
dolpa,2024,0.5532541619095239,6.198351594271089,3.1779686320676195,72.8355463976308,2.6482021755728136,1060.119809048646,0.919817779620108,0.40167432522192503,1060.4202842725213,21.262486086146676,2.418924456273346
dolpa,2025,0.4736306946731743,6.091734302541707,3.1249878383120233,72.52588488170977,2.6544663476770456,1060.1614958639764,1.04344044915313,0.5111243102293772,1060.0580986807304,21.225187749545082,2.418924456273346
dolpa,2026,0.38518479841105707,5.9744526961464315,3.1078421987807174,72.64892608355852,2.8601505531254117,1060.163005460784,1.1577200263382592,0.38894244869738154,1060.2004753963674,21.255021638798144,2.42149462467641
dolpa,2027,0.5483957552889839,6.010013615641951,3.2484132071294236,72.64694766003207,2.7562853169857733,1060.1544511252257,1.098406378879012,0.38687336819565654,1060.2694857157785,21.299422189939826,2.4575650276779144
dolpa,2028,0.46888867895651676,5.9549444897759995,3.34007250500266,72.60947077762239,2.795492829095507,1060.1683324767155,1.1473286251481902,0.47820837022476204,1060.096084115042,21.09286661111674,2.6494248337694475
dolpa,2029,0.5879783030337156,5.969003889197962,3.3235619690708735,72.85539583110028,2.54275076099074,1060.046170797748,1.2755481761760172,0.49217619264408213,1060.1534746209477,20.981987156082532,2.610784262364879
dolpa,2030,0.6111335421779676,6.015031350188119,3.2846425459825443,72.76650129717207,2.4624698245821643,1059.8048763795236,1.4031537657829545,0.3834212670911563,1060.00119815024,20.984971532637445,2.610784262364879
dolpa,2031,0.60146487030493,5.974204916890331,3.233005782227807,72.94362247069967,2.526817456219853,1059.6613024886456,1.1368819468101923,0.46498072045802474,1059.752150112018,20.96564605769001,2.418924456273346
dolpa,2032,0.7484128013795287,6.052780265321826,3.2207779143876043,73.07511118504941,2.3150739436720484,1059.6259322725323,1.0876932940539568,0.6668803732489188,1059.761013316548,20.987149765489775,2.2003923355316224
dolpa,2033,0.7206480780176313,6.030712437685406,3.206362540052151,73.15827268407934,2.3030752634076124,1059.564661476753,1.080603628612947,0.7488477005891224,1059.6302642185099,21.204675144792247,2.2003923355316224
dolpa,2034,0.47578396286311964,5.8071304439123175,3.039327550639476,73.13369751150624,2.1967416044087393,1059.7263594997096,0.9969282237925409,0.8443963457839656,1059.6257363106006,21.051322469831124,1.2820769754341383
dolpa,2035,0.5438196896505301,5.798088912195371,3.0757020115924183,73.16057994206936,2.2816911750020727,1059.6873356119697,0.8012154491009225,0.4913271015881582,1059.8064357769372,21.01123440626879,1.8705631070583002
dolpa,2036,0.3911550862422617,5.582452866830062,3.098478286582392,73.27293954454981,2.519330028880877,1059.6572859452792,0.9268706445896688,0.5122254035268223,1059.8382583881285,21.433032981770317,2.3828540532718416
dolpa,2037,0.5788265346018455,5.635275458278452,3.0043614467178785,73.25883702408021,2.6100408591290196,1059.7200017106761,0.7315091586307683,0.33431855509812247,1059.7267730363699,21.074252952097655,2.3828540532718416
dolpa,2038,0.6732028242761117,5.6493621007881245,3.056134015670157,73.20505762601438,2.4833382680751046,1059.7895951544813,0.7812379857700579,0.40560511256627607,1059.7202982821661,21.22578230675613,2.3828540532718416
dolpa,2039,0.8259079395472768,5.640013836838489,3.117710062474484,73.06690658534782,2.700122338187236,1059.7965188765136,0.7132918829526262,0.6109675363062715,1059.8335507594334,21.162033354091964,2.4575650276779144
dolpa,2040,0.7063340803170675,5.503888043251256,3.0579179603872104,72.92517645659079,2.784125006855851,1059.8607498905205,0.7754284733751875,0.8867286166329386,1059.8266974358185,21.198023894977496,2.42149462467641
dolpa,2041,0.8495038106552961,5.314864088288485,3.0519325593232827,73.00918345153383,2.672089923557805,1059.7251894509836,0.753860868087449,0.6609545675222308,1059.9009771281458,21.23548237636893,2.42149462467641
dolpa,2042,0.9064356799128942,5.150740301744103,2.8695010045458798,73.06059533129212,2.717693966949946,1059.717471856967,0.6690424029966633,0.8603295921990037,1059.6854134617272,21.025697778404375,2.42149462467641
dolpa,2043,1.017701181465165,5.144628375262702,2.8730212152984187,72.92637182977269,2.7937619358911463,1059.6273348671523,0.6673844100601921,0.8041617224905362,1059.7056653191985,21.11957108754462,2.42149462467641
dolpa,2044,0.9369486472014505,5.099935838251739,2.8405329346586035,72.88429442986357,2.8373014175504494,1059.5478897428795,0.7563863421616215,1.0821977097391604,1059.8440695216218,21.282665459122637,2.42149462467641
dolpa,2045,0.9771066284781343,5.127592040228352,2.872759128183011,72.96710585277337,2.9087218088353466,1059.4853500158904,0.8980482211239417,1.006160641755905,1059.4583108854224,21.20252540039995,2.42149462467641
dolpa,2046,0.8984710732597202,5.103914967191019,2.9279269181437946,72.91478307233197,2.8019876083495685,1059.5475027522293,1.0215156553884746,0.9346011057592759,1059.478740225526,21.10773630921354,2.42149462467641
dolpa,2047,0.9731490556775525,5.12018067278085,2.8702153600908815,72.77588997543536,2.858764758919518,1059.5952402479754,0.9179493837260679,0.945217665376002,1059.6538571837295,21.055296928740542,2.42149462467641
dolpa,2048,1.1099237463822824,5.242165217683799,2.791316915185175,72.66854952437994,2.7219270689070334,1059.5067516811614,0.7588439095406809,0.9496901635243026,1059.611657384928,21.132082917329562,2.42149462467641
dolpa,2049,1.1167228301651442,5.140354544140939,2.8645049036533075,72.66878135822243,2.5307483949947014,1059.417206251976,0.7389193230084681,1.0993716459410605,1059.5263681930478,21.14491886613773,2.3828540532718416
dolpa,2050,1.2996130212689314,5.204011195340675,2.895796066555647,72.78580031144095,2.536023205038317,1059.1462857624717,0.6696162095143414,0.97884490546349,1059.450943277553,21.209168399028307,2.3828540532718416
doti,2020,16.353942601762746,22.38908474371727,3.6047470941059445,61.618771732579354,2.2207983716808672,1032.1117071788722,0.9466479152833837,16.379589034635927,1032.0852017982118,-0.07223211548476331,2.443802962696267
doti,2021,16.47662280675773,22.168913384374605,3.690151869336258,61.5842969368789,2.247331196219244,1032.1251725843838,1.0648542917619037,16.50652583182515,1032.141484270033,21.282801753358612,7.276535759917827
doti,2022,16.478047438598956,22.036703883660437,3.7686629003214103,61.55267769490456,2.1458931224032414,1032.1675224451012,1.1899288225662248,16.51148941573927,1032.1396583512362,21.268067443621508,7.287654058293537
doti,2023,16.55168656869838,22.101443469888498,4.006534914792969,61.57292353281651,2.125084870821648,1032.1265670528821,1.2603577157983925,16.44989067275064,1032.1679107418543,21.24866858878665,7.257150312222173
doti,2024,16.70882044539547,22.05059691437834,4.114728472940232,61.61430566600841,1.9297498746322426,1032.0369926000296,1.1091933005231582,16.5327923122674,1032.1124307088642,21.07425760599421,8.27386368434439
doti,2025,16.64876661715439,22.059040842648074,4.273763562041605,61.60279901242781,2.0312471095854687,1032.005903191018,1.0271537420048271,16.651692840617827,1032.0191727741526,21.248226532817654,11.626796115644146
doti,2026,16.58673569104177,22.28474408036445,4.344562566111496,61.7270912215362,1.8882163079053,1031.9348688716782,1.1506212755314464,16.674550477594746,1031.9510513140167,21.213658373036843,11.626796115644146
doti,2027,16.65712947484253,22.270234139236845,4.32374684377224,61.47372647625431,1.8764214856051427,1031.969138603423,1.0102889584674353,16.480796213445906,1032.0283464080146,21.177490386643612,11.626796115644146
